"","PLAYER_NAME","Type","Shot_Quantity","Made_Quantity","Percentage"
"252","Alex Len","Turnaround Fadeaway shot",3,1,0.333333333333333
"253","Alex Len","Turnaround Hook Shot",2,1,0.5
"254","Alex Len","Turnaround Jump Shot",10,3,0.3
"255","Alexis Ajinca","Alley Oop Dunk Shot",1,1,1
"256","Alexis Ajinca","Driving Bank shot",2,1,0.5
"257","Alexis Ajinca","Driving Dunk Shot",1,1,1
"258","Alexis Ajinca","Driving Hook Shot",1,0,0
"259","Alexis Ajinca","Driving Layup Shot",4,3,0.75
"260","Alexis Ajinca","Driving Slam Dunk Shot",2,2,1
"261","Alexis Ajinca","Dunk Shot",9,9,1
"262","Alexis Ajinca","Fadeaway Jump Shot",3,2,0.666666666666667
"263","Alexis Ajinca","Floating Jump shot",2,2,1
"264","Alexis Ajinca","Hook Bank Shot",4,4,1
"265","Alexis Ajinca","Hook Shot",22,8,0.363636363636364
"266","Alexis Ajinca","Jump Bank Shot",6,4,0.666666666666667
"267","Alexis Ajinca","Jump Hook Shot",11,7,0.636363636363636
"268","Alexis Ajinca","Jump Shot",119,48,0.403361344537815
"269","Alexis Ajinca","Layup Shot",49,22,0.448979591836735
"270","Alexis Ajinca","Pullup Jump shot",2,0,0
"271","Alexis Ajinca","Putback Dunk Shot",4,3,0.75
"272","Alexis Ajinca","Putback Layup Shot",3,2,0.666666666666667
"273","Alexis Ajinca","Putback Slam Dunk Shot",1,1,1
"274","Alexis Ajinca","Reverse Layup Shot",2,2,1
"275","Alexis Ajinca","Running Bank Hook Shot",1,1,1
"276","Alexis Ajinca","Running Hook Shot",2,2,1
"277","Alexis Ajinca","Running Slam Dunk Shot",1,1,1
"278","Alexis Ajinca","Running Tip Shot",1,0,0
"279","Alexis Ajinca","Slam Dunk Shot",10,10,1
"280","Alexis Ajinca","Tip Shot",31,16,0.516129032258065
"281","Alexis Ajinca","Turnaround Bank shot",3,3,1
"282","Alexis Ajinca","Turnaround Fadeaway shot",9,9,1
"283","Alexis Ajinca","Turnaround Hook Shot",4,2,0.5
"284","Alexis Ajinca","Turnaround Jump Shot",19,15,0.789473684210526
"285","Allen Crabbe","Alley Oop Dunk Shot",2,1,0.5
"286","Allen Crabbe","Driving Dunk Shot",2,2,1
"287","Allen Crabbe","Driving Finger Roll Layup Shot",1,1,1
"288","Allen Crabbe","Driving Jump shot",1,0,0
"289","Allen Crabbe","Driving Layup Shot",9,8,0.888888888888889
"290","Allen Crabbe","Driving Slam Dunk Shot",3,3,1
"291","Allen Crabbe","Dunk Shot",4,3,0.75
"292","Allen Crabbe","Floating Jump shot",1,1,1
"293","Allen Crabbe","Jump Bank Shot",3,1,0.333333333333333
"294","Allen Crabbe","Jump Shot",109,33,0.302752293577982
"295","Allen Crabbe","Layup Shot",8,7,0.875
"296","Allen Crabbe","Pullup Jump shot",4,2,0.5
"297","Allen Crabbe","Reverse Layup Shot",1,0,0
"298","Allen Crabbe","Running Finger Roll Layup Shot",1,1,1
"299","Allen Crabbe","Running Jump Shot",3,0,0
"300","Allen Crabbe","Turnaround Jump Shot",1,0,0
"301","Alonzo Gee","Alley Oop Dunk Shot",4,4,1
"302","Alonzo Gee","Alley Oop Layup shot",1,0,0
"303","Alonzo Gee","Driving Dunk Shot",7,6,0.857142857142857
"304","Alonzo Gee","Driving Finger Roll Layup Shot",2,1,0.5
"305","Alonzo Gee","Driving Jump shot",1,1,1
"306","Alonzo Gee","Driving Layup Shot",23,14,0.608695652173913
"307","Alonzo Gee","Driving Reverse Layup Shot",1,1,1
"308","Alonzo Gee","Driving Slam Dunk Shot",3,3,1
"309","Alonzo Gee","Dunk Shot",9,9,1
"310","Alonzo Gee","Finger Roll Layup Shot",1,1,1
"311","Alonzo Gee","Floating Jump shot",1,1,1
"312","Alonzo Gee","Jump Bank Shot",2,1,0.5
"313","Alonzo Gee","Jump Shot",61,15,0.245901639344262
"314","Alonzo Gee","Layup Shot",37,9,0.243243243243243
"315","Alonzo Gee","Pullup Jump shot",3,1,0.333333333333333
"316","Alonzo Gee","Putback Dunk Shot",4,3,0.75
"317","Alonzo Gee","Putback Layup Shot",1,1,1
"318","Alonzo Gee","Putback Slam Dunk Shot",1,1,1
"319","Alonzo Gee","Reverse Dunk Shot",2,2,1
"320","Alonzo Gee","Reverse Layup Shot",3,1,0.333333333333333
"321","Alonzo Gee","Running Dunk Shot",1,1,1
"322","Alonzo Gee","Running Jump Shot",4,1,0.25
"323","Alonzo Gee","Running Layup Shot",4,1,0.25
"324","Alonzo Gee","Slam Dunk Shot",4,4,1
"325","Alonzo Gee","Step Back Jump shot",1,0,0
"326","Alonzo Gee","Tip Shot",4,4,1
"327","Alonzo Gee","Turnaround Jump Shot",1,1,1
"328","Amar'e Stoudemire","Alley Oop Dunk Shot",4,4,1
"329","Amar'e Stoudemire","Alley Oop Layup shot",1,1,1
"330","Amar'e Stoudemire","Driving Dunk Shot",4,4,1
"331","Amar'e Stoudemire","Driving Finger Roll Layup Shot",3,3,1
"332","Amar'e Stoudemire","Driving Hook Shot",3,2,0.666666666666667
"333","Amar'e Stoudemire","Driving Jump shot",5,3,0.6
"334","Amar'e Stoudemire","Driving Layup Shot",22,16,0.727272727272727
"335","Amar'e Stoudemire","Driving Slam Dunk Shot",1,1,1
"336","Amar'e Stoudemire","Dunk Shot",22,19,0.863636363636364
"337","Amar'e Stoudemire","Fadeaway Bank shot",2,2,1
"338","Amar'e Stoudemire","Fadeaway Jump Shot",5,3,0.6
"339","Amar'e Stoudemire","Finger Roll Layup Shot",3,3,1
"340","Amar'e Stoudemire","Hook Shot",29,16,0.551724137931034
"341","Amar'e Stoudemire","Jump Bank Hook Shot",1,1,1
"342","Amar'e Stoudemire","Jump Bank Shot",3,1,0.333333333333333
"343","Amar'e Stoudemire","Jump Hook Shot",19,14,0.736842105263158
"344","Amar'e Stoudemire","Jump Shot",142,48,0.338028169014085
"345","Amar'e Stoudemire","Layup Shot",116,62,0.53448275862069
"346","Amar'e Stoudemire","Pullup Jump shot",1,1,1
"347","Amar'e Stoudemire","Putback Dunk Shot",5,4,0.8
"348","Amar'e Stoudemire","Putback Layup Shot",8,8,1
"349","Amar'e Stoudemire","Reverse Dunk Shot",1,0,0
"350","Amar'e Stoudemire","Reverse Layup Shot",5,4,0.8
"351","Amar'e Stoudemire","Running Dunk Shot",1,1,1
"352","Amar'e Stoudemire","Running Jump Shot",2,0,0
"353","Amar'e Stoudemire","Running Layup Shot",5,2,0.4
"354","Amar'e Stoudemire","Running Reverse Layup Shot",1,0,0
"355","Amar'e Stoudemire","Running Slam Dunk Shot",2,2,1
"356","Amar'e Stoudemire","Running Tip Shot",1,0,0
"357","Amar'e Stoudemire","Slam Dunk Shot",22,22,1
"358","Amar'e Stoudemire","Step Back Jump shot",2,1,0.5
"359","Amar'e Stoudemire","Tip Shot",21,10,0.476190476190476
"360","Amar'e Stoudemire","Turnaround Fadeaway shot",7,2,0.285714285714286
"361","Amar'e Stoudemire","Turnaround Hook Shot",9,7,0.777777777777778
"362","Amar'e Stoudemire","Turnaround Jump Shot",12,6,0.5
"363","Amir Johnson","Alley Oop Dunk Shot",12,9,0.75
"364","Amir Johnson","Alley Oop Layup shot",9,7,0.777777777777778
"365","Amir Johnson","Driving Bank Hook Shot",1,1,1
"366","Amir Johnson","Driving Bank shot",2,2,1
"367","Amir Johnson","Driving Dunk Shot",1,1,1
"368","Amir Johnson","Driving Finger Roll Layup Shot",5,5,1
"369","Amir Johnson","Driving Hook Shot",16,6,0.375
"370","Amir Johnson","Driving Jump shot",4,3,0.75
"371","Amir Johnson","Driving Layup Shot",19,14,0.736842105263158
"372","Amir Johnson","Driving Reverse Layup Shot",1,0,0
"373","Amir Johnson","Driving Slam Dunk Shot",2,2,1
"374","Amir Johnson","Dunk Shot",11,11,1
"375","Amir Johnson","Fadeaway Jump Shot",1,1,1
"376","Amir Johnson","Finger Roll Layup Shot",2,2,1
"377","Amir Johnson","Floating Jump shot",3,2,0.666666666666667
"378","Amir Johnson","Hook Bank Shot",1,0,0
"379","Amir Johnson","Hook Shot",36,20,0.555555555555556
"380","Amir Johnson","Jump Bank Shot",1,1,1
"381","Amir Johnson","Jump Hook Shot",38,29,0.763157894736842
"382","Amir Johnson","Jump Shot",122,45,0.368852459016393
"383","Amir Johnson","Layup Shot",109,63,0.577981651376147
"384","Amir Johnson","Pullup Jump shot",1,0,0
"385","Amir Johnson","Putback Dunk Shot",1,0,0
"386","Amir Johnson","Putback Layup Shot",13,13,1
"387","Amir Johnson","Putback Slam Dunk Shot",3,3,1
"388","Amir Johnson","Reverse Layup Shot",2,1,0.5
"389","Amir Johnson","Running Bank shot",2,1,0.5
"390","Amir Johnson","Running Dunk Shot",1,1,1
"391","Amir Johnson","Running Finger Roll Layup Shot",1,1,1
"392","Amir Johnson","Running Hook Shot",10,4,0.4
"393","Amir Johnson","Running Jump Shot",7,1,0.142857142857143
"394","Amir Johnson","Running Layup Shot",9,6,0.666666666666667
"395","Amir Johnson","Running Slam Dunk Shot",8,8,1
"396","Amir Johnson","Running Tip Shot",2,2,1
"397","Amir Johnson","Slam Dunk Shot",7,7,1
"398","Amir Johnson","Tip Shot",31,17,0.548387096774194
"399","Amir Johnson","Turnaround Bank Hook Shot",2,2,1
"400","Amir Johnson","Turnaround Hook Shot",21,7,0.333333333333333
"401","Amir Johnson","Turnaround Jump Shot",2,0,0
"402","Anderson Varejao","Driving Layup Shot",2,1,0.5
"403","Anderson Varejao","Driving Reverse Layup Shot",1,1,1
"404","Anderson Varejao","Driving Slam Dunk Shot",1,1,1
"405","Anderson Varejao","Dunk Shot",3,3,1
"406","Anderson Varejao","Finger Roll Layup Shot",5,4,0.8
"407","Anderson Varejao","Floating Jump shot",5,3,0.6
"408","Anderson Varejao","Hook Shot",10,3,0.3
"409","Anderson Varejao","Jump Hook Shot",7,4,0.571428571428571
"410","Anderson Varejao","Jump Shot",71,31,0.436619718309859
"411","Anderson Varejao","Layup Shot",56,41,0.732142857142857
"412","Anderson Varejao","Putback Layup Shot",1,1,1
"413","Anderson Varejao","Reverse Layup Shot",7,5,0.714285714285714
"414","Anderson Varejao","Running Bank shot",1,1,1
"415","Anderson Varejao","Running Hook Shot",4,3,0.75
"416","Anderson Varejao","Running Jump Shot",5,2,0.4
"417","Anderson Varejao","Running Layup Shot",2,1,0.5
"418","Anderson Varejao","Running Reverse Layup Shot",1,1,1
"419","Anderson Varejao","Tip Shot",13,4,0.307692307692308
"420","Anderson Varejao","Turnaround Fadeaway shot",1,0,0
"421","Anderson Varejao","Turnaround Hook Shot",4,1,0.25
"422","Andre Drummond","Alley Oop Dunk Shot",95,84,0.884210526315789
"423","Andre Drummond","Alley Oop Layup shot",35,17,0.485714285714286
"424","Andre Drummond","Driving Bank shot",1,1,1
"425","Andre Drummond","Driving Dunk Shot",1,1,1
"426","Andre Drummond","Driving Layup Shot",11,9,0.818181818181818
"427","Andre Drummond","Driving Reverse Layup Shot",1,0,0
"428","Andre Drummond","Dunk Shot",57,49,0.859649122807018
"429","Andre Drummond","Finger Roll Layup Shot",2,2,1
"430","Andre Drummond","Floating Jump shot",3,2,0.666666666666667
"431","Andre Drummond","Hook Bank Shot",4,3,0.75
"432","Andre Drummond","Hook Shot",142,61,0.429577464788732
"433","Andre Drummond","Jump Bank Hook Shot",1,1,1
"434","Andre Drummond","Jump Bank Shot",4,2,0.5
"435","Andre Drummond","Jump Hook Shot",19,7,0.368421052631579
"436","Andre Drummond","Jump Shot",86,8,0.0930232558139535
"437","Andre Drummond","Layup Shot",231,105,0.454545454545455
"438","Andre Drummond","Pullup Jump shot",2,0,0
"439","Andre Drummond","Putback Dunk Shot",17,15,0.882352941176471
"440","Andre Drummond","Putback Layup Shot",17,16,0.941176470588235
